tweets,classe_ajuste_fino,score_ajuste_fino,tweets_limpos,texto_limpo
57032,"@marcofeliciano A Jovem Klan está tentando jogar o lixo fascista para debaixo do tapete, mas, não vai colar. Não vamos esquecer o que eles fizeram",False,0.9454008340835571,"['@marcofeliciano', 'jovem', 'klan', 'tentar', 'jogar', 'lixo', 'fascista', 'tapete', 'não', 'colar', 'não', 'ir', 'esquecer', 'fazer']",@marcofeliciano jovem klan tentar jogar lixo fascista tapete não colar não ir esquecer fazer
57033,"@marcofeliciano Amarelo, ainda? Vermelho, querido. Mais do que vermelho. Vermelho sangue da democracia e da dignidade desse país.",False,0.9948095083236694,"['@marcofeliciano', 'amarelo', 'vermelho', 'querido', 'vermelho', 'vermelho', 'sangue', 'democracia', 'dignidade', 'país']",@marcofeliciano amarelo vermelho querido vermelho vermelho sangue democracia dignidade país
57034,@marcofeliciano https://t.co/KlVNVeCURK,False,0.9813699722290039,['@marcofeliciano'],@marcofeliciano
57035,"@marcofeliciano Ué mudança de caminhos a emissora quer mudar a direção editorial agora pelo visto não interessa mais a vassalagem direta e deve voltar a fazer jornalismo raiz, lembra? Nos tempos do Joseval e Cia? Então vamos ver se é sério mesmo. Já ganharam o canal mesmo.",False,0.958229660987854,"['@marcofeliciano', 'ué', 'mudança', 'caminho', 'emissora', 'mudar', 'direção', 'editorial', 'visto', 'não', 'interessar', 'vassalagem', 'direto', 'voltar', 'jornalismo', 'raiz', 'lembrar', 'tempo', 'joseval', 'cia', 'ir', 'sério', 'ganhar', 'canal']",@marcofeliciano ué mudança caminho emissora mudar direção editorial visto não interessar vassalagem direto voltar jornalismo raiz lembrar tempo joseval cia ir sério ganhar canal
57036,"@marcofeliciano Após vitória de lula jovem pan anuncia programação
Jornal com Lula
Morning Lula
Os pingos do Lula
😂😂😂😂",False,0.9796684384346008,"['@marcofeliciano', 'vitória', 'lula', 'jovem', 'pan', 'anunciar', 'programação', '', 'jornal', 'lula', '', 'morning', 'lula', '', 'pingo', 'lula', '']",@marcofeliciano vitória lula jovem pan anunciar programação  jornal lula  morning lula  pingo lula 
57037,@marcofeliciano https://t.co/cbeP6BQlRD,False,0.9872960448265076,['@marcofeliciano'],@marcofeliciano
57038,@marcofeliciano Vai renunciar q dia????,False,0.9410935640335083,"['@marcofeliciano', 'renunciar', 'q', 'dia']",@marcofeliciano renunciar q dia
57039,@marcofeliciano Fiúsa tbm rodou.,False,0.9242453575134277,"['@marcofeliciano', 'fiúsa', 'tbm', 'rodar']",@marcofeliciano fiúsa tbm rodar
57040,@marcofeliciano Segundo as Forças Armadas está tudo dentro da normalidade!,False,0.9952367544174194,"['@marcofeliciano', 'forças', 'armadas', 'normalidade']",@marcofeliciano forças armadas normalidade
57041,@marcofeliciano Artigo 142,False,0.9202815890312195,"['@marcofeliciano', 'artigo']",@marcofeliciano artigo
57042,@marcofeliciano https://t.co/wU4DYYn5Iw,False,0.9894304275512695,['@marcofeliciano'],@marcofeliciano
57043,@marcofeliciano CENSURA!,False,0.9690497517585754,"['@marcofeliciano', 'censura']",@marcofeliciano censura
57044,@marcofeliciano Empresa privada. Problema deles,False,0.637787938117981,"['@marcofeliciano', 'empresa', 'privado', 'problema', 'de eles']",@marcofeliciano empresa privado problema de eles
57045,@marcofeliciano Acabou o pix da jovem klan kkkk,False,0.9017018675804138,"['@marcofeliciano', 'acabar', 'pix', 'jovem', 'klan', 'kkkk']",@marcofeliciano acabar pix jovem klan kkkk
57046,@marcofeliciano https://t.co/Pvv2gkXDU6,False,0.9870022535324097,['@marcofeliciano'],@marcofeliciano
57047,@marcofeliciano https://t.co/ZVKRQOvfvQ,False,0.982923150062561,['@marcofeliciano'],@marcofeliciano
57048,@marcofeliciano Pergunta pra jovem Pan!,False,0.932258129119873,"['@marcofeliciano', 'pergunta', 'pra', 'jovem', 'pan']",@marcofeliciano pergunta pra jovem pan
57049,@marcofeliciano Você não vai embora do país??,False,0.9849932193756104,"['@marcofeliciano', 'não', 'país']",@marcofeliciano não país
57050,@marcofeliciano Vamos boicotar a Jovem Pan,False,0.9902569055557251,"['@marcofeliciano', 'ir', 'boicotar', 'jovem', 'pan']",@marcofeliciano ir boicotar jovem pan
57051,@marcofeliciano Sem dinheiro do governo,False,0.966285228729248,"['@marcofeliciano', 'dinheiro', 'governo']",@marcofeliciano dinheiro governo
57052,@marcofeliciano O qur a JP diz?,False,0.9815767407417297,"['@marcofeliciano', 'qur', 'jp']",@marcofeliciano qur jp
57053,"@marcofeliciano Cadê sua renúncia?!
🤣🤣🤣🤣🤣🤣🤣🤣",False,0.9736148118972778,"['@marcofeliciano', 'cadê', 'renúncia', '']",@marcofeliciano cadê renúncia 
57054,"@marcofeliciano Liberalismo econômico, ué. Não é isso que vocês tanto pregam?",False,0.9956637024879456,"['@marcofeliciano', 'liberalismo', 'econômico', 'ué', 'não', 'pregar']",@marcofeliciano liberalismo econômico ué não pregar
57055,@marcofeliciano Eu creio que já é sinal vermelhor pastor.,True,0.7030277252197266,"['@marcofeliciano', 'crer', 'sinal', 'vermelhor', 'pastor']",@marcofeliciano crer sinal vermelhor pastor
57056,@marcofeliciano Secom secou,False,0.7263990044593811,"['@marcofeliciano', 'secom', 'secar']",@marcofeliciano secom secar
57057,"@marcofeliciano Se faz de idiota. 
Kkkkkk",True,0.9943338632583618,"['@marcofeliciano', 'idiota', '', 'kkkkkk']",@marcofeliciano idiota  kkkkkk
57058,@marcofeliciano Vendida de novo ao Dória 🤡🤡🤡,False,0.8949562907218933,"['@marcofeliciano', 'vendida', 'dória']",@marcofeliciano vendida dória
57059,@marcofeliciano Acabou a grana do governo simples assim,False,0.9923363327980042,"['@marcofeliciano', 'acabar', 'grana', 'governo', 'simples']",@marcofeliciano acabar grana governo simples
57060,"@marcofeliciano Deficiência técnica amigo, os caras são ruins de mais 🤣🤣🤣",True,0.9026567935943604,"['@marcofeliciano', 'deficiência', 'técnico', 'amigo', 'cara', 'ruim']",@marcofeliciano deficiência técnico amigo cara ruim
57061,@marcofeliciano Rei morto rei posto.,False,0.9866272807121277,"['@marcofeliciano', 'rei', 'morrer', 'rei', 'posto']",@marcofeliciano rei morrer rei posto
57062,@marcofeliciano Empresa a venda... faça sua oferta.,False,0.9763969779014587,"['@marcofeliciano', 'empresa', 'venda', 'fazer', 'oferta']",@marcofeliciano empresa venda fazer oferta
57063,@marcofeliciano Tô esperando vc renunciar! Tem palavra não caraí?,False,0.9924495220184326,"['@marcofeliciano', 'tô', 'esperar', 'vc', 'renunciar', 'palavra', 'não', 'caraí']",@marcofeliciano tô esperar vc renunciar palavra não caraí
57064,@marcofeliciano Retorno da lucidez!,False,0.9987524747848511,"['@marcofeliciano', 'retorno', 'lucidez']",@marcofeliciano retorno lucidez
57065,@marcofeliciano Kkkkkk vcs serão extintos. T disse q vcs iam ser derrotados. Serviu as mentiras nas igrejas? Sabe o q vcs colheram? Mais rejeição ao evangelho de Cristo. Pense nisso e mude. Pq Deus é longanimo mas um preço vcs vão pagar.,False,0.961816668510437,"['@marcofeliciano', 'kkkkkk', 'vcs', 'ser', 'extintos', 't', 'dizer', 'q', 'vcs', 'ir', 'derrotar', 'serviu', 'mentira', 'igreja', 'q', 'vcs', 'colher', 'rejeição', 'evangelho', 'cristo', 'pense', 'nisso', 'mudar', 'pq', 'deus', 'longanimo', 'preço', 'vcs', 'pagar']",@marcofeliciano kkkkkk vcs ser extintos t dizer q vcs ir derrotar serviu mentira igreja q vcs colher rejeição evangelho cristo pense nisso mudar pq deus longanimo preço vcs pagar
57066,"@marcofeliciano Mão invisível do mercado!! 

Acabou a mamata!!",True,0.6755893230438232,"['@marcofeliciano', 'mão', 'invisível', 'mercado', '', 'acabar', 'mamata']",@marcofeliciano mão invisível mercado  acabar mamata
57067,@marcofeliciano Vc ainda não foi embora do país???,False,0.9835000038146973,"['@marcofeliciano', 'vc', 'não', 'país']",@marcofeliciano vc não país
57068,"@marcofeliciano O tratamento, já escreveu a renúncia ao mandato?

Vai arregar?

Tu falou que renunciaria se Lula vencesse.

O Lula fez a parte dele, cadê a sua?

Hein, ARREGÃO?",True,0.6854493618011475,"['@marcofeliciano', 'tratamento', 'escrever', 'renúncia', 'mandato', '', 'arregar', '', 'falar', 'renunciar', 'lula', 'vencer', '', 'lula', 'de ele', 'cadê', '', 'hein', 'arregão']",@marcofeliciano tratamento escrever renúncia mandato  arregar  falar renunciar lula vencer  lula de ele cadê  hein arregão
57069,"@marcofeliciano Livre mercado, capitalismo, alterações editoriais, necessidade do empregador e liberdade.

Ou liberdade era só pra demitir pessoas de esquerda?",False,0.9851179122924805,"['@marcofeliciano', 'livre', 'mercado', 'capitalismo', 'alteração', 'editorial', 'necessidade', 'empregador', 'liberdade', '', 'liberdade', 'pra', 'demitir', 'pessoa', 'esquerda']",@marcofeliciano livre mercado capitalismo alteração editorial necessidade empregador liberdade  liberdade pra demitir pessoa esquerda
57070,@marcofeliciano A Jovem Pan mostrando que não é tão cadelinha de governo fracassado kkkkk é melhor já ir se acostumando a ver seus semelhantes no olho da rua,True,0.7944052219390869,"['@marcofeliciano', 'jovem', 'pan', 'mostrar', 'não', 'cadelinha', 'governo', 'fracassar', 'kkkkk', 'bom', 'acostumar', 'semelhante', 'olho', 'rua']",@marcofeliciano jovem pan mostrar não cadelinha governo fracassar kkkkk bom acostumar semelhante olho rua
57071,"@marcofeliciano ACHO QUE ""SECOM"" A FONTE PRA PAGAR O SALÁRIOS.👍",False,0.9884642958641052,"['@marcofeliciano', 'acho', 'secom', 'fonte', 'pra', 'pagar', 'salários']",@marcofeliciano acho secom fonte pra pagar salários
57072,@marcofeliciano Já arrumou as malas ? O último avião pra Bangú 8 sai às 00:00 de 31 de dezembro,False,0.9879733324050903,"['@marcofeliciano', 'arrumar', 'mala', 'avião', 'pra', 'bangú', 'sair', '00:00', 'dezembro']",@marcofeliciano arrumar mala avião pra bangú sair 00:00 dezembro
57073,@marcofeliciano Já renunciou?,False,0.9891923069953918,"['@marcofeliciano', 'renunciar']",@marcofeliciano renunciar
57074,@marcofeliciano O PIX vai parar de cair.,True,0.5449420213699341,"['@marcofeliciano', 'pix', 'parar', 'cair']",@marcofeliciano pix parar cair
57075,"@marcofeliciano Deputado, vc tem parentesco com o Rubinho Barrichelo? Não é possível…🤦‍♂️",False,0.9540929198265076,"['@marcofeliciano', 'deputado', 'vc', 'parentesco', 'rubinho', 'barrichelo', 'não', '\u200d']",@marcofeliciano deputado vc parentesco rubinho barrichelo não ‍
57076,@marcofeliciano RENUNCIE GOLPISTA,True,0.9217987060546875,"['@marcofeliciano', 'renuncie', 'golpista']",@marcofeliciano renuncie golpista
57077,@marcofeliciano https://t.co/QaEpAGxkeB,False,0.987335741519928,['@marcofeliciano'],@marcofeliciano
57078,@marcofeliciano https://t.co/MFRgcaOBnG,False,0.9833298325538635,['@marcofeliciano'],@marcofeliciano
57079,"@marcofeliciano Bolsonarismo perdendo o hype, já viram q terão q mudar a narrativa p ganhar novos seguidores. O ódio sendo extirpado.",False,0.9349780678749084,"['@marcofeliciano', 'bolsonarismo', 'perder', 'hype', 'ver', 'q', 'ter', 'q', 'mudar', 'narrativa', 'p', 'ganhar', 'seguidor', 'ódio', 'ser', 'extirpar']",@marcofeliciano bolsonarismo perder hype ver q ter q mudar narrativa p ganhar seguidor ódio ser extirpar
57080,"@marcofeliciano O q houve é que a mamata acabou, não tem mais patrocínio de miliciano.",False,0.8255646824836731,"['@marcofeliciano', 'q', 'haver', 'mamata', 'acabar', 'não', 'patrocínio', 'miliciano']",@marcofeliciano q haver mamata acabar não patrocínio miliciano
57081,"@marcofeliciano Tá havendo que vocês perderam, boneca gospel!",False,0.9519322514533997,"['@marcofeliciano', 'tá', 'haver', 'perder', 'boneca', 'gospel']",@marcofeliciano tá haver perder boneca gospel
57082,"@marcofeliciano Não era esse Feliciano que ia renunciar, se o Lula ganhasse, não pode mentir que é pecado hein.",False,0.9044138789176941,"['@marcofeliciano', 'não', 'feliciano', 'ir', 'renunciar', 'lula', 'ganhar', 'não', 'mentir', 'pecado', 'hein']",@marcofeliciano não feliciano ir renunciar lula ganhar não mentir pecado hein
57083,"@marcofeliciano Olha ele aí , o vidente ao contrário. Deu ruim né, deu @LulaOficial presidente!! 🚩🚩❤️❤️🚩👏🏼👏🏼",False,0.8631990551948547,"['@marcofeliciano', 'olha', 'vidente', 'contrário', 'deu', 'ruim', 'né', 'dar', '@lulaoficial', 'presidente']",@marcofeliciano olha vidente contrário deu ruim né dar @lulaoficial presidente
57084,@marcofeliciano SECOM A FONTE,False,0.9877724051475525,"['@marcofeliciano', 'secom', 'fonte']",@marcofeliciano secom fonte
57085,@marcofeliciano Seria porque a mamata acabou? Ou vai acabar dentro de poucos meses?,False,0.8730063438415527,"['@marcofeliciano', 'mamata', 'acabar', 'acabar', 'pouco']",@marcofeliciano mamata acabar acabar pouco
57086,@marcofeliciano Bolsonaro não vai bancar mais nada! Já está preparando sua renúncia?,False,0.9737998843193054,"['@marcofeliciano', 'bolsonaro', 'não', 'bancar', 'preparar', 'renúncia']",@marcofeliciano bolsonaro não bancar preparar renúncia
57087,"@marcofeliciano Jovem Pan follows the money. Ou vc acha que algum orgao de imprensa eh terraplanista naquele nivel? Ganhavam muito bem pra desempenhar um papel e a fonte acabou de secar. Capaz ate de voltarem a ser radio de eurodance, como ha 15 anos atras.",False,0.9724011421203613,"['@marcofeliciano', 'jovem', 'pan', 'follows', 'the', 'money', 'vc', 'achar', 'algum', 'orgao', 'imprensa', 'eh', 'terraplanista', 'nivel', 'ganhavam', 'pra', 'desempenhar', 'papel', 'fonte', 'acabar', 'secar', 'capaz', 'ate', 'voltar', 'radio', 'eurodance', 'ha', 'ano', 'atra']",@marcofeliciano jovem pan follows the money vc achar algum orgao imprensa eh terraplanista nivel ganhavam pra desempenhar papel fonte acabar secar capaz ate voltar radio eurodance ha ano atra
57088,@marcofeliciano Nossa quanta ingenuidade!!,False,0.9988143444061279,"['@marcofeliciano', 'quanto', 'ingenuidade']",@marcofeliciano quanto ingenuidade
57089,"@marcofeliciano Você já renunciou? Ou era apenas uma das inúmeras mentiras para enganar seus fiéis?+

https://t.co/38w2sEbqjL",False,0.978718638420105,"['@marcofeliciano', 'renunciar', 'inúmero', 'mentira', 'enganar', 'fiéis?+', '']",@marcofeliciano renunciar inúmero mentira enganar fiéis?+ 
57090,"@marcofeliciano E estão falando que o whatsapp vai ficar fora do ar por 48horas , procede isso aí ???",False,0.9869582056999207,"['@marcofeliciano', 'falar', 'whatsapp', 'ficar', 'ar', '48horas', 'procedir']",@marcofeliciano falar whatsapp ficar ar 48horas procedir
57091,@marcofeliciano Faxina! De vez em quando é bom...,False,0.9966071844100952,"['@marcofeliciano', 'faxina']",@marcofeliciano faxina
57092,@marcofeliciano Fim da $ da secom,False,0.8538848161697388,"['@marcofeliciano', '$', 'secom']",@marcofeliciano $ secom
57093,@marcofeliciano O fascismo caindo.,False,0.9153339266777039,"['@marcofeliciano', 'fascismo', 'cair']",@marcofeliciano fascismo cair
57094,"@marcofeliciano Ué, vc é liberal e está querendo interferir nas decisões de uma empresa privada?",False,0.9841076135635376,"['@marcofeliciano', 'ué', 'vc', 'liberal', 'querer', 'interferir', 'decisão', 'empresa', 'privado']",@marcofeliciano ué vc liberal querer interferir decisão empresa privado
57095,"@marcofeliciano Jornalismo sensacionalista, com posicionamento tendencioso. A Democracia venceu e agora todos os antidemocratas devem ser isolados. Vai dar trabalho pra frente ampla ""arrumar a casa"". Mas o Brasileiro de bem vai ajudar🇧🇷⭐",True,0.8553544878959656,"['@marcofeliciano', 'jornalismo', 'sensacionalista', 'posicionamento', 'tendencioso', 'democracia', 'vencer', 'antidemocrata', 'isolar', 'trabalho', 'pra', 'frente', 'amplo', 'arrumar', 'casa', 'brasileiro', 'ajudar']",@marcofeliciano jornalismo sensacionalista posicionamento tendencioso democracia vencer antidemocrata isolar trabalho pra frente amplo arrumar casa brasileiro ajudar
57096,@marcofeliciano Aguardando sua renuncia Sr Sorriso Luminoso. Vai ser quando mesmo??,False,0.997211754322052,"['@marcofeliciano', 'aguardando', 'renuncia', 'sr', 'sorriso', 'luminoso']",@marcofeliciano aguardando renuncia sr sorriso luminoso
57097,"@marcofeliciano Lula ganhou, mas ainda não assumiu. Até dia 01/01/23 quem governa é o bolsonaro e qualquer coisa é com ele.",False,0.9694124460220337,"['@marcofeliciano', 'lula', 'ganhar', 'não', 'assumir', 'dia', '01/01/23', 'governar', 'bolsonaro']",@marcofeliciano lula ganhar não assumir dia 01/01/23 governar bolsonaro
57098,@marcofeliciano Você como pastor deveria estar sabendo o que está havendo é Deus,False,0.9931568503379822,"['@marcofeliciano', 'pastor', 'dever', 'saber', 'haver', 'deus']",@marcofeliciano pastor dever saber haver deus
57099,@marcofeliciano Pix não caiu,False,0.8950111865997314,"['@marcofeliciano', 'pix', 'não', 'cair']",@marcofeliciano pix não cair
57100,@marcofeliciano Pq será??,False,0.970389187335968,"['@marcofeliciano', 'pq', 'ser']",@marcofeliciano pq ser
57101,@marcofeliciano Simplesmente bom senso da jovem pan.,False,0.9974424839019775,"['@marcofeliciano', 'simplesmente', 'senso', 'jovem', 'pan']",@marcofeliciano simplesmente senso jovem pan
